sample_id,pae_mean,pae_max,pae_std,pae_median,pae_p10,pae_p90,pae_frac_lt_5,pae_frac_gt_15,pae_asymmetry,pae_run
vdjdb_full_15907_ss_0_n0_iptm_filtered,11.935059,26.2,8.200259,10.3,1.9,22.5,0.302734375,0.4208984375,2.8169923,1
vdjdb_full_15907_ss_1_n0_iptm_filtered,11.089907,25.4,7.7652493,9.3,1.5,21.1,0.3381893860561915,0.42247658688865763,2.6593132,1
vdjdb_full_15907_ss_2_n0_iptm_filtered,12.070361,24.8,9.814432,11.5,1.1,23.0,0.46814404432132967,0.4986149584487535,1.4537395,1
vdjdb_full_15907_ss_3_n0_iptm_filtered,4.7753825,12.8,2.2535954,4.8,1.6,7.6,0.5242346938775511,0.0,1.242602,1
vdjdb_full_15907_ss_4_n0_iptm_filtered,3.6202018,13.3,2.2196872,3.3,1.3,6.5,0.8273645546372819,0.0,1.4578513,1
vdjdb_full_15908_rs_0_n0_iptm_filtered,9.153979,23.7,6.8345966,6.7,1.4,18.8,0.4359861591695502,0.2906574394463668,2.6930797,1
vdjdb_full_15908_rs_1_n0_iptm_filtered,12.901737,26.9,9.861819,8.8,1.7,24.1,0.4045138888888889,0.46875,1.8180555,1
vdjdb_full_15908_rs_2_n0_iptm_filtered,9.466332,21.8,6.297386,7.6499996,1.8,17.31,0.36333333333333334,0.30777777777777776,2.1802223,1
vdjdb_full_15908_rs_3_n0_iptm_filtered,2.4693937,11.9,1.3994958,2.2,1.1,3.82,0.9379108838568299,0.0,0.8920379,1
vdjdb_full_15908_rs_4_n0_iptm_filtered,12.386564,28.2,10.958704,5.5,1.3,26.0,0.4780023781212842,0.4280618311533888,1.5650417,1
vdjdb_full_15908_ss_0_n0_iptm_filtered,3.1654842,11.7,1.5672725,3.0,1.2,5.1,0.8901384083044983,0.0,1.0558823,1
vdjdb_full_15908_ss_1_n0_iptm_filtered,13.776125,29.3,10.433422,9.8,2.1,27.2,0.328719723183391,0.42560553633217996,2.781661,1
vdjdb_full_15908_ss_2_n0_iptm_filtered,3.4692032,9.9,1.7549767,3.4,1.1,5.7,0.8038049940546967,0.0,1.170987,1
vdjdb_full_15908_ss_3_n0_iptm_filtered,2.4938607,14.8,1.7011454,2.1,1.1,3.8,0.9490114464099896,0.0,0.855359,1
vdjdb_full_15908_ss_4_n0_iptm_filtered,5.7329473,17.8,3.2065115,5.7,1.6,9.8,0.42978395061728397,0.006944444444444444,2.2825618,1
vdjdb_full_15909_rs_0_n0_iptm_filtered,4.1739254,17.5,2.9738827,3.3,1.4,8.570001,0.7587890625,0.009765625,2.308008,1
vdjdb_full_15909_rs_1_n0_iptm_filtered,10.821563,27.6,9.17661,6.0,1.3,23.7,0.444375,0.363125,2.867875,1
vdjdb_full_15909_rs_2_n0_iptm_filtered,7.122405,18.9,5.0087457,5.0,1.6,14.0,0.4991349480968858,0.04498269896193772,1.3987889,1
vdjdb_full_15909_rs_3_n0_iptm_filtered,5.6102853,15.8,2.9580593,5.3,1.8,9.5,0.44979591836734695,0.0024489795918367346,1.8373878,1
vdjdb_full_15909_rs_4_n0_iptm_filtered,5.44308,14.8,2.800098,5.1,1.9,9.3,0.4662629757785467,0.0,2.0532873,1
vdjdb_full_15909_ss_0_n0_iptm_filtered,3.6033738,17.7,2.5309396,2.9,1.3,6.7,0.828719723183391,0.0034602076124567475,1.8624568,1
vdjdb_full_15909_ss_1_n0_iptm_filtered,2.5704315,10.0,1.5304284,2.2,1.1,4.6,0.9127640036730946,0.0,1.087236,1
vdjdb_full_15909_ss_2_n0_iptm_filtered,5.024426,13.7,2.406185,5.0,1.8,8.0,0.47750229568411384,0.0,1.4207529,1
vdjdb_full_15909_ss_3_n0_iptm_filtered,5.635276,18.5,3.1556559,5.1,2.0,9.9,0.48491155046826223,0.014568158168574402,2.3523414,1
vdjdb_full_15909_ss_4_n0_iptm_filtered,6.580333,19.5,3.5526392,6.1,1.8,11.4,0.32466181061394384,0.02081165452653486,2.6957338,1
vdjdb_full_15913_rs_0_n0_iptm_filtered,2.1861453,7.0,0.9350293,2.1,1.0,3.4,0.9835390946502057,0.0,0.6806584,1
vdjdb_full_15913_rs_1_n0_iptm_filtered,5.9577885,16.4,3.060055,5.6,1.9,10.0,0.3912009512485137,0.0011890606420927466,2.1296077,1
vdjdb_full_15913_rs_2_n0_iptm_filtered,3.6033738,17.7,2.5309396,2.9,1.3,6.7,0.828719723183391,0.0034602076124567475,1.8624568,1
vdjdb_full_15913_rs_3_n0_iptm_filtered,10.418107,25.0,8.14311,6.2,1.4,20.5,0.45267489711934156,0.448559670781893,1.8951991,1
vdjdb_full_15913_rs_4_n0_iptm_filtered,15.636329,30.0,12.625235,12.4,1.1,29.2,0.390625,0.49609375,1.4570312,1
vdjdb_full_15913_ss_0_n0_iptm_filtered,11.445715,26.9,8.657152,7.9,1.8,23.3,0.3730612244897959,0.4122448979591837,2.9913468,1
vdjdb_full_15913_ss_1_n0_iptm_filtered,12.81875,26.1,10.761529,6.3,0.9,24.9,0.46875,0.4921875,1.0609374,1
vdjdb_full_15913_ss_2_n0_iptm_filtered,15.56914,30.8,11.763701,12.5,1.6,30.0,0.3251953125,0.439453125,1.4679687,1
vdjdb_full_15913_ss_3_n0_iptm_filtered,3.171731,8.4,1.3776246,3.1,1.3,4.9,0.9006574141709277,0.0,0.8007305,1
vdjdb_full_15913_ss_4_n0_iptm_filtered,2.9149842,11.5,1.492717,2.6,1.3,4.7,0.9146722164412071,0.0,1.0649323,1
vdjdb_full_15914_rs_0_n0_iptm_filtered,13.261712,28.5,11.239513,6.7,1.4,27.0,0.4221165279429251,0.4280618311533888,1.5398335,1
vdjdb_full_15914_rs_1_n0_iptm_filtered,10.223621,23.4,6.7522945,9.0,2.0,19.4,0.32778355879292403,0.3298647242455775,3.0262227,1
vdjdb_full_15914_rs_2_n0_iptm_filtered,4.202811,12.7,2.289287,4.2,1.3,7.1499996,0.6257396449704142,0.0,1.2594675,1
vdjdb_full_15914_rs_3_n0_iptm_filtered,11.446682,26.7,9.733982,6.0,1.5,24.6,0.4236111111111111,0.38040123456790126,1.8665123,1
vdjdb_full_15914_rs_4_n0_iptm_filtered,5.0941014,17.1,2.8212852,5.0,1.5,8.4,0.4732510288065844,0.006858710562414266,1.6971192,1
vdjdb_full_15914_ss_0_n0_iptm_filtered,2.7725585,9.6,1.5650476,2.5,1.1,4.7,0.9169921875,0.0,0.88027346,1
vdjdb_full_15914_ss_1_n0_iptm_filtered,6.304224,19.3,4.2537446,5.2,1.38,11.8,0.4921946740128558,0.01928374655647383,2.0747473,1
vdjdb_full_15914_ss_2_n0_iptm_filtered,10.804222,24.0,7.0534096,9.8,2.0,19.6,0.3244444444444444,0.4033333333333333,2.6062224,1
vdjdb_full_15914_ss_3_n0_iptm_filtered,10.62764,25.4,8.390914,6.3,1.7,22.3,0.42240587695133147,0.39761248852157943,2.2863178,1
vdjdb_full_15914_ss_4_n0_iptm_filtered,2.9309568,10.2,1.4625497,2.7,1.4,4.8,0.904296875,0.0,1.0466797,1
vdjdb_full_15917_rs_0_n0_iptm_filtered,10.313555,22.9,6.7962484,9.6,1.4,19.0,0.33174791914387636,0.36741973840665876,2.3222353,1
vdjdb_full_15917_rs_1_n0_iptm_filtered,11.730449,25.8,8.897512,8.2,1.64,23.46,0.3551020408163265,0.3902040816326531,2.306939,1
vdjdb_full_15917_rs_2_n0_iptm_filtered,10.11605,25.0,7.877841,6.5,1.3,20.9,0.404320987654321,0.36419753086419754,2.5166667,1
vdjdb_full_15917_rs_3_n0_iptm_filtered,7.810764,18.4,4.3088193,8.9,1.8499999,12.95,0.3350694444444444,0.027777777777777776,1.7840279,1
vdjdb_full_15917_rs_4_n0_iptm_filtered,2.8728395,9.6,1.763205,2.7,0.8,5.3,0.8888888888888888,0.0,1.1283951,1
vdjdb_full_15917_ss_0_n0_iptm_filtered,3.9878755,14.0,2.0505526,3.8,1.5,6.6,0.780625,0.0,1.4067501,1
vdjdb_full_15917_ss_1_n0_iptm_filtered,2.354111,7.9,1.1738421,2.1,1.0,3.8,0.9677777777777777,0.0,0.8188889,1
vdjdb_full_15917_ss_2_n0_iptm_filtered,8.274538,22.2,5.4910126,7.3500004,1.6,15.85,0.4035493827160494,0.13425925925925927,2.6456792,1
vdjdb_full_15917_ss_3_n0_iptm_filtered,4.0292573,16.8,2.3737454,3.6,1.5,7.2,0.7547666009204471,0.0026298487836949377,1.8378698,1
vdjdb_full_15917_ss_4_n0_iptm_filtered,4.682617,15.9,2.6115224,4.2,1.6,8.0,0.607421875,0.001953125,2.0140624,1
vdjdb_full_15921_rs_0_n0_iptm_filtered,3.3244703,12.5,1.7482225,3.0,1.3,5.6,0.8414901387874361,0.0,1.4708546,1
vdjdb_full_15921_rs_1_n0_iptm_filtered,13.450504,27.1,9.172898,11.2,2.2,25.1,0.256198347107438,0.42424242424242425,2.7313132,1
vdjdb_full_15921_rs_2_n0_iptm_filtered,2.5276365,6.5,0.9725269,2.5,1.2,3.8,0.98828125,0.0,0.56152344,1
vdjdb_full_15921_rs_3_n0_iptm_filtered,10.417906,23.2,5.765308,11.0,2.4,17.7,0.2231404958677686,0.28833792470156105,2.4442608,1
vdjdb_full_15921_rs_4_n0_iptm_filtered,3.3690429,9.4,1.6273326,3.3,1.3,5.5,0.8486328125,0.0,0.95136714,1
vdjdb_full_15921_ss_0_n0_iptm_filtered,7.286805,21.7,4.718342,6.05,1.7,13.5,0.41975308641975306,0.05709876543209876,2.631636,1
vdjdb_full_15921_ss_1_n0_iptm_filtered,2.67846,8.1,1.171214,2.6,1.2,4.1,0.9562955254942768,0.0,0.68178976,1
vdjdb_full_15921_ss_2_n0_iptm_filtered,7.18478,18.5,5.139447,4.8,1.5,14.3,0.5041617122473246,0.06302021403091558,1.7322236,1
vdjdb_full_15921_ss_3_n0_iptm_filtered,7.5544534,20.4,4.9492373,7.4,1.3,13.6,0.40312213039485767,0.05234159779614325,2.5384755,1
vdjdb_full_15921_ss_4_n0_iptm_filtered,3.2371428,16.3,2.4509656,2.5,1.0,6.26,0.8367346938775511,0.0024489795918367346,1.8398367,1
vdjdb_full_15922_rs_0_n0_iptm_filtered,11.520979,25.3,7.9101934,11.1,1.5,21.9,0.3159183673469388,0.41714285714285715,3.6956737,1
vdjdb_full_15922_rs_1_n0_iptm_filtered,3.5875978,16.4,2.2196944,3.1,1.3,6.3,0.83984375,0.0009765625,1.6150391,1
vdjdb_full_15922_rs_2_n0_iptm_filtered,9.968653,23.7,6.962573,7.45,1.93,19.3,0.3740234375,0.35546875,3.038867,1
vdjdb_full_15922_rs_3_n0_iptm_filtered,10.183332,27.7,11.008936,2.25,0.9,25.06,0.625,0.375,0.96666664,1
vdjdb_full_15922_rs_4_n0_iptm_filtered,10.821563,27.6,9.17661,6.0,1.3,23.7,0.444375,0.363125,2.867875,1
vdjdb_full_15922_ss_0_n0_iptm_filtered,12.84,28.0,9.406432,9.6,1.9,25.06,0.32326530612244897,0.42775510204081635,3.0367346,1
vdjdb_full_15922_ss_1_n0_iptm_filtered,10.005142,23.7,7.0995407,7.5,1.7,19.2,0.3856749311294766,0.3921028466483012,2.3970616,1
vdjdb_full_15922_ss_2_n0_iptm_filtered,3.0375433,9.0,1.3432873,3.0,1.3,4.75,0.9204152249134948,0.0,0.98166096,1
vdjdb_full_15922_ss_3_n0_iptm_filtered,13.005778,27.5,11.582884,3.7,1.0,25.9,0.52,0.48,0.90400004,1
vdjdb_full_15922_ss_4_n0_iptm_filtered,12.006636,26.6,9.01566,8.25,1.4,24.0,0.30787037037037035,0.41280864197530864,2.9240742,1
vdjdb_full_15923_rs_0_n0_iptm_filtered,13.091611,26.8,9.849065,10.2,1.6,24.4,0.3832199546485261,0.4897959183673469,1.5909296,1
vdjdb_full_15923_rs_1_n0_iptm_filtered,12.479265,28.7,10.331122,8.1,1.3399999,26.0,0.3983673469387755,0.38448979591836735,2.3319185,1
vdjdb_full_15923_rs_2_n0_iptm_filtered,5.0884614,17.4,3.0481417,4.3,1.6,9.65,0.584319526627219,0.004437869822485207,2.3976333,1
vdjdb_full_15923_rs_3_n0_iptm_filtered,4.847959,19.0,3.0121176,4.2,1.8,8.8,0.6313775510204082,0.011479591836734694,2.1841836,1
vdjdb_full_15923_rs_4_n0_iptm_filtered,3.4206748,14.2,2.3121343,2.9,1.25,6.2,0.8408304498269896,0.0,1.7569205,1
vdjdb_full_15923_ss_0_n0_iptm_filtered,3.0332222,8.6,1.481627,2.9,1.2,5.0,0.8944444444444445,0.0,0.9273333,1
vdjdb_full_15923_ss_1_n0_iptm_filtered,4.4759626,17.3,2.8570511,3.9,1.3,8.2,0.6618106139438086,0.006243496357960458,2.21436,1
vdjdb_full_15923_ss_2_n0_iptm_filtered,9.514286,24.4,6.798494,8.0,1.6,18.2,0.4298469387755102,0.3201530612244898,2.2214286,1
vdjdb_full_15923_ss_3_n0_iptm_filtered,13.033778,29.0,11.378248,5.9,1.4,27.3,0.4577777777777778,0.42,1.7022222,1
vdjdb_full_15923_ss_4_n0_iptm_filtered,4.5123053,14.8,2.4872153,4.2,1.6,7.92,0.6326905417814509,0.0,1.703765,1
vdjdb_full_15934_rs_0_n0_iptm_filtered,6.7902665,19.5,5.001654,4.5,1.4,14.0,0.5234159779614325,0.06152433425160698,2.0003672,1
vdjdb_full_15934_rs_1_n0_iptm_filtered,3.1806452,9.6,1.520659,3.1,1.3,5.0,0.8928199791883454,0.0,0.89947975,1
vdjdb_full_15934_rs_2_n0_iptm_filtered,4.753846,16.2,2.3545814,4.7,1.8,7.6,0.5591715976331361,0.0029585798816568047,1.7071006,1
vdjdb_full_15934_rs_3_n0_iptm_filtered,4.4666014,18.4,2.6877685,3.9,1.6,8.3,0.71484375,0.00390625,1.9578125,1
vdjdb_full_15934_rs_4_n0_iptm_filtered,3.2156668,12.0,1.6670163,2.9,1.3,5.4,0.8811111111111111,0.0,1.0384445,1
vdjdb_full_15934_ss_0_n0_iptm_filtered,11.79273,26.6,9.097462,8.2,1.6,22.9,0.42935528120713307,0.448559670781893,2.2576132,1
vdjdb_full_15934_ss_1_n0_iptm_filtered,6.6777344,19.4,3.9481592,6.5,1.63,11.97,0.3662109375,0.0341796875,2.3835938,1
vdjdb_full_15934_ss_2_n0_iptm_filtered,2.9052734,11.0,1.7589036,2.5,1.0,5.6,0.87109375,0.0,1.3242188,1
vdjdb_full_15934_ss_3_n0_iptm_filtered,11.061603,25.6,6.8942823,9.9,2.2,19.7,0.2518210197710718,0.3964620187304891,2.478668,1
vdjdb_full_15934_ss_4_n0_iptm_filtered,3.1748571,12.6,1.8385677,2.7,1.4,5.7,0.8612244897959184,0.0,1.3668572,1
vdjdb_full_15935_rs_0_n0_iptm_filtered,5.6435986,15.9,2.864371,5.6,1.7,9.1,0.40657439446366783,0.004325259515570935,2.348443,1
vdjdb_full_15935_rs_1_n0_iptm_filtered,14.229726,29.5,11.464019,8.9,1.6,28.2,0.3555291319857313,0.4292508917954816,1.8164091,1
vdjdb_full_15935_rs_2_n0_iptm_filtered,3.8004115,14.6,2.0253708,3.6,1.4,6.2,0.8065843621399177,0.0,1.3500686,1
vdjdb_full_15935_rs_3_n0_iptm_filtered,9.825804,24.1,6.0604157,9.7,2.0,17.720001,0.2956841138659321,0.25252525252525254,2.6400368,1
vdjdb_full_15935_rs_4_n0_iptm_filtered,3.2707906,10.4,1.6233866,3.0,1.2,5.5699997,0.8571428571428571,0.0,1.1670918,1
vdjdb_full_15935_ss_0_n0_iptm_filtered,2.6967452,12.9,1.5614501,2.4,1.2,4.3,0.9245152354570637,0.0,1.0785317,1
vdjdb_full_15935_ss_1_n0_iptm_filtered,8.152758,19.1,5.4045763,6.9,1.5,15.6,0.3850156087408949,0.13215400624349635,2.0516129,1
vdjdb_full_15935_ss_2_n0_iptm_filtered,2.354111,7.9,1.1738421,2.1,1.0,3.8,0.9677777777777777,0.0,0.8188889,1
vdjdb_full_15935_ss_3_n0_iptm_filtered,5.0300837,13.9,2.6001756,5.0,1.5,8.6,0.4875148632580262,0.0,1.7120094,1
vdjdb_full_15935_ss_4_n0_iptm_filtered,12.4134245,26.7,8.961276,10.3,1.5,23.3,0.32882414151925077,0.43184183142559834,2.585432,1
vdjdb_full_15936_rs_0_n0_iptm_filtered,10.367639,22.9,6.938229,9.2,1.7,19.2,0.33298647242455776,0.39334027055150883,2.484287,1
vdjdb_full_15936_rs_1_n0_iptm_filtered,12.506062,26.1,8.987763,9.9,1.8,24.1,0.3149678604224059,0.41046831955922863,2.4284666,1
vdjdb_full_15936_rs_2_n0_iptm_filtered,2.9243498,10.3,1.4988271,2.7,1.2,4.9,0.9105098855359001,0.0,1.1436005,1
vdjdb_full_15936_rs_3_n0_iptm_filtered,12.565817,25.8,9.198045,8.65,2.0,23.9,0.33290816326530615,0.4362244897959184,1.7525511,1
vdjdb_full_15936_rs_4_n0_iptm_filtered,11.374316,24.5,8.169048,9.5,1.6,21.8,0.36504161712247324,0.4351961950059453,2.3938167,1
vdjdb_full_15936_ss_0_n0_iptm_filtered,5.677111,19.6,3.5876684,5.7,1.4,10.21,0.44222222222222224,0.01888888888888889,2.0266669,1
vdjdb_full_15936_ss_1_n0_iptm_filtered,3.644352,14.3,2.3049746,3.4,1.2,6.2,0.821640903686088,0.0,1.5065398,1
vdjdb_full_15936_ss_2_n0_iptm_filtered,8.217028,24.2,4.759652,7.9,2.1,14.9,0.28007889546351084,0.09401709401709402,3.4110456,1
vdjdb_full_15936_ss_3_n0_iptm_filtered,13.242214,29.4,10.772684,8.4,1.6,27.2,0.3373702422145329,0.3892733564013841,1.731488,1
vdjdb_full_15936_ss_4_n0_iptm_filtered,12.078711,25.0,7.697392,11.25,1.9,21.8,0.2548828125,0.4287109375,2.9253905,1
vdjdb_full_15941_rs_0_n0_iptm_filtered,5.635276,18.5,3.1556559,5.1,2.0,9.9,0.48491155046826223,0.014568158168574402,2.3523414,1
vdjdb_full_15941_rs_1_n0_iptm_filtered,4.9996667,20.4,3.9845355,3.7,1.2,11.01,0.6511111111111111,0.043333333333333335,2.8802223,1
vdjdb_full_15941_rs_2_n0_iptm_filtered,14.272961,28.4,10.463074,13.2,1.5,26.1,0.36,0.488,2.47424,1
vdjdb_full_15941_rs_3_n0_iptm_filtered,3.667539,11.5,1.8279127,3.5,1.4,6.0,0.821640903686088,0.0,1.315101,1
vdjdb_full_15941_rs_4_n0_iptm_filtered,9.121679,22.0,6.774481,5.8,1.73,18.3,0.455078125,0.3349609375,1.7277343,1
vdjdb_full_15941_ss_0_n0_iptm_filtered,9.191112,24.5,6.2084737,8.9,1.4,17.0,0.36666666666666664,0.22444444444444445,2.4337776,1
vdjdb_full_15941_ss_1_n0_iptm_filtered,10.121019,25.3,6.96352,8.8,1.7,19.3,0.36628511966701355,0.34755463059313213,2.3431842,1
vdjdb_full_15941_ss_2_n0_iptm_filtered,3.0804498,9.6,1.5151764,2.85,1.3,5.1,0.8910034602076125,0.0,1.0574393,1
vdjdb_full_15941_ss_3_n0_iptm_filtered,2.526327,9.8,1.4863317,2.3,1.0,4.3,0.9177939646201873,0.0,0.923205,1
vdjdb_full_15941_ss_4_n0_iptm_filtered,2.6567903,8.2,1.5496665,2.6,0.8,5.0,0.8888888888888888,0.0,1.0320988,1
vdjdb_full_15942_rs_0_n0_iptm_filtered,7.955485,21.2,4.361145,7.9,1.9,13.9,0.2602040816326531,0.06377551020408163,2.2216835,1
vdjdb_full_15942_rs_1_n0_iptm_filtered,11.955557,26.0,8.838114,10.8,1.4,23.0,0.3832199546485261,0.4875283446712018,1.6689343,1
vdjdb_full_15942_rs_2_n0_iptm_filtered,8.927083,23.4,8.235958,3.5,0.9,20.5,0.5625,0.375,1.3597221,1
vdjdb_full_15942_rs_3_n0_iptm_filtered,6.888751,20.3,4.198042,6.5,1.4,12.6,0.3739956172388605,0.031409788166544925,2.5307524,1
vdjdb_full_15942_rs_4_n0_iptm_filtered,12.137755,24.6,8.478772,9.8,2.0,22.5,0.32142857142857145,0.4413265306122449,2.0336735,1
vdjdb_full_15942_ss_0_n0_iptm_filtered,3.4855556,10.6,1.6278521,3.5,1.3,5.6,0.8288888888888889,0.0,1.0062222,1
vdjdb_full_15942_ss_1_n0_iptm_filtered,3.3027778,12.2,1.9152323,2.8,1.2,6.0,0.8244444444444444,0.0,1.5264446,1
vdjdb_full_15942_ss_2_n0_iptm_filtered,6.672008,19.0,3.8173869,7.2,1.7,11.6,0.39438085327783556,0.022892819979188347,1.8297607,1
vdjdb_full_15942_ss_3_n0_iptm_filtered,9.219754,21.6,6.25023,7.7,1.6,17.6,0.3902040816326531,0.2702040816326531,2.668408,1
vdjdb_full_15942_ss_4_n0_iptm_filtered,15.3114195,28.0,10.867568,18.75,1.5,26.7,0.35185185185185186,0.5061728395061729,1.3018519,1
vdjdb_full_15944_rs_0_n0_iptm_filtered,4.940055,14.6,2.4118962,4.8,1.88,8.1,0.53360768175583,0.0,1.7978053,1
vdjdb_full_15944_rs_1_n0_iptm_filtered,6.5546293,18.6,3.5639043,6.6499996,1.9,11.4,0.3626543209876543,0.013888888888888888,2.058025,1
vdjdb_full_15944_rs_2_n0_iptm_filtered,6.3809915,20.8,4.0129766,5.8,1.5,11.32,0.44077134986225897,0.02203856749311295,1.7724519,1
vdjdb_full_15944_rs_3_n0_iptm_filtered,2.2993333,5.8,0.87748355,2.2,1.1,3.5,0.9933333333333333,0.0,0.5982222,1
vdjdb_full_15944_rs_4_n0_iptm_filtered,7.770778,18.0,4.024188,8.5,1.8,12.4,0.2822222222222222,0.028888888888888888,1.6437778,1
vdjdb_full_15944_ss_0_n0_iptm_filtered,12.356088,26.2,8.862404,9.1,2.0,23.6,0.3215400624349636,0.42455775234131116,2.7296565,1
vdjdb_full_15944_ss_1_n0_iptm_filtered,2.354111,7.9,1.1738421,2.1,1.0,3.8,0.9677777777777777,0.0,0.8188889,1
vdjdb_full_15944_ss_2_n0_iptm_filtered,13.331588,25.7,7.6367564,14.3,2.2,22.8,0.20110192837465565,0.4830119375573921,2.7348025,1
vdjdb_full_15944_ss_3_n0_iptm_filtered,12.9382715,26.4,8.750098,13.4,1.8,23.4,0.3004115226337449,0.48148148148148145,2.8510287,1
vdjdb_full_15944_ss_4_n0_iptm_filtered,4.8880405,15.9,2.9928958,4.1,1.4,8.8,0.5501543209876543,0.0007716049382716049,1.402932,1
vdjdb_full_15945_rs_0_n0_iptm_filtered,11.472113,27.4,8.504184,7.7,1.7,23.0,0.3142559833506764,0.4141519250780437,2.743184,1
vdjdb_full_15945_rs_1_n0_iptm_filtered,7.2040896,17.0,4.2131653,6.9,1.7,12.9,0.404320987654321,0.018518518518518517,2.2702162,1
vdjdb_full_15945_rs_2_n0_iptm_filtered,2.5662527,8.5,1.3012723,2.3,1.2,4.3,0.9342585829072315,0.0,0.9644996,1
vdjdb_full_15945_rs_3_n0_iptm_filtered,6.1829343,21.4,3.7335725,5.6,2.0,11.1,0.4099895941727367,0.031217481789802288,2.8395422,1
vdjdb_full_15945_rs_4_n0_iptm_filtered,3.9196193,13.2,2.4009922,3.7,1.2,7.1,0.7752675386444708,0.0,1.5462544,1
vdjdb_full_15945_ss_0_n0_iptm_filtered,3.8170037,12.7,2.0175116,3.6,1.4,6.5,0.7455410225921522,0.0,1.2130798,1
vdjdb_full_15945_ss_1_n0_iptm_filtered,13.242214,29.4,10.772684,8.4,1.6,27.2,0.3373702422145329,0.3892733564013841,1.731488,1
vdjdb_full_15945_ss_2_n0_iptm_filtered,14.946229,29.4,11.054344,10.3,1.7,28.0,0.27709190672153633,0.4444444444444444,2.0455418,1
vdjdb_full_15945_ss_3_n0_iptm_filtered,11.818667,26.7,9.590172,6.8,1.2,22.76,0.4444444444444444,0.48,1.3564445,1
vdjdb_full_15945_ss_4_n0_iptm_filtered,11.703211,25.2,8.577167,7.9,1.8,22.3,0.34720570749108204,0.4328180737217598,1.8335315,1
vdjdb_full_15946_rs_0_n0_iptm_filtered,12.655171,28.4,10.499448,6.75,1.6,26.3,0.3881172839506173,0.3888888888888889,2.1001544,1
vdjdb_full_15946_rs_1_n0_iptm_filtered,3.4692032,9.9,1.7549767,3.4,1.1,5.7,0.8038049940546967,0.0,1.170987,1
vdjdb_full_15946_rs_2_n0_iptm_filtered,2.8061728,8.8,1.6554695,2.8,0.8,5.2,0.8765432098765432,0.0,1.0345678,1
vdjdb_full_15946_rs_3_n0_iptm_filtered,2.5506668,7.4,1.1310514,2.4,1.1,4.0,0.9611111111111111,0.0,0.72533333,1
vdjdb_full_15946_rs_4_n0_iptm_filtered,3.9492383,12.1,1.9181502,4.0,1.4,6.3,0.7361495844875346,0.0,1.3436289,1
vdjdb_full_15946_ss_0_n0_iptm_filtered,3.2292092,10.7,1.5687157,3.1,1.2,5.27,0.8788265306122449,0.0,0.9497449,1
vdjdb_full_15946_ss_1_n0_iptm_filtered,11.491592,26.5,8.996335,7.0,2.1,24.0,0.3820408163265306,0.3820408163265306,2.4231837,1
vdjdb_full_15946_ss_2_n0_iptm_filtered,4.807947,19.5,3.0726376,4.1,1.5,8.5,0.625,0.011574074074074073,2.0458333,1
vdjdb_full_15946_ss_3_n0_iptm_filtered,5.7851195,19.7,3.4382946,5.3,2.0,9.9,0.46409989594172735,0.019771071800208116,2.4106138,1
vdjdb_full_15946_ss_4_n0_iptm_filtered,3.785061,12.7,2.197772,3.3,1.3,7.0,0.7853061224489796,0.0,1.6576327,1
vdjdb_full_15947_rs_0_n0_iptm_filtered,2.4130623,5.5,0.89690584,2.4,1.2,3.6,0.9922145328719724,0.0,0.56038064,1
vdjdb_full_15947_rs_1_n0_iptm_filtered,8.940681,22.0,5.4399915,9.8,1.7,15.5,0.3224852071005917,0.1227810650887574,2.3837276,1
vdjdb_full_15947_rs_2_n0_iptm_filtered,3.0901225,11.0,1.515878,2.9,1.3,4.9,0.9004081632653061,0.0,1.0977958,1
vdjdb_full_15947_rs_3_n0_iptm_filtered,8.237117,19.1,4.487285,9.1,1.8299999,13.77,0.3010204081632653,0.047193877551020405,1.9920919,1
vdjdb_full_15947_rs_4_n0_iptm_filtered,11.9914055,28.2,10.558731,5.2,1.5,26.1,0.48046875,0.404296875,1.8941407,1
vdjdb_full_15947_ss_0_n0_iptm_filtered,4.8880405,15.9,2.9928958,4.1,1.4,8.8,0.5501543209876543,0.0007716049382716049,1.402932,1
vdjdb_full_15947_ss_1_n0_iptm_filtered,13.2841835,26.6,9.912013,10.5,1.7,24.9,0.36607142857142855,0.4528061224489796,2.1438775,1
vdjdb_full_15947_ss_2_n0_iptm_filtered,9.772445,23.4,7.3922153,8.1,1.3,19.12,0.4266666666666667,0.3511111111111111,1.7706666,1
vdjdb_full_15947_ss_3_n0_iptm_filtered,10.582461,24.5,8.867632,5.6,1.3,22.720001,0.4563820018365473,0.39669421487603307,1.8896235,1
vdjdb_full_15947_ss_4_n0_iptm_filtered,4.883247,19.0,3.5739868,3.8,1.2,9.8,0.6201873048907388,0.022892819979188347,2.5914671,1
vdjdb_full_15949_rs_0_n0_iptm_filtered,12.052296,27.5,10.601961,4.9,1.3,25.2,0.5051020408163265,0.4362244897959184,1.2096938,1
vdjdb_full_15949_rs_1_n0_iptm_filtered,3.4644442,9.6,1.6417613,3.5,1.4,5.51,0.8411111111111111,0.0,0.8537778,1
vdjdb_full_15949_rs_2_n0_iptm_filtered,12.944723,28.5,9.665987,9.6,1.55,25.4,0.31314878892733566,0.42387543252595156,2.719204,1
vdjdb_full_15949_rs_3_n0_iptm_filtered,3.3788927,10.1,1.6347135,3.1,1.3,5.5,0.8365051903114187,0.0,1.2273357,1
